Logging to autocalc_pick_and_place/autocalc_curriculum_1
/home/kpatherya3/anaconda3/envs/causal_env/lib/python3.7/site-packages/stable_baselines3/common/callbacks.py:337: UserWarning: Training and eval env are not of the same type<stable_baselines3.common.vec_env.vec_monitor.VecMonitor object at 0x7f13d65dd810> != <stable_baselines3.common.vec_env.dummy_vec_env.DummyVecEnv object at 0x7f13d8ddf310>
  warnings.warn("Training and eval env are not of the same type" f"{self.training_env} != {self.eval_env}")
----------------------------------
| rollout/           |           |
|    time_elapsed         | 1890        |
|    total_timesteps      | 1105920     |
| train/                  |             |
|    approx_kl            | 0.020521678 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -29.6       |
|    explained_variance   | 0.893       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.63       |
|    n_updates            | 5190        |
|    policy_gradient_loss | -0.0294     |
|    std                  | 6.67        |
|    value_loss           | 0.00806     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8516611   |
| time/                   |             |
|    fps                  | 584         |
|    iterations           | 271         |
|    time_elapsed         | 1898        |
|    total_timesteps      | 1110016     |
| train/                  |             |
|    approx_kl            | 0.023616033 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -29.6       |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.629      |
|    n_updates            | 5205        |
|    policy_gradient_loss | -0.0312     |
|    std                  | 6.7         |
|    value_loss           | 0.00417     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8609068   |
| time/                   |             |
|    fps                  | 584         |
|    iterations           | 272         |
|    time_elapsed         | 1906        |
|    total_timesteps      | 1114112     |
| train/                  |             |
|    approx_kl            | 0.018992854 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -29.7       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.64       |
|    n_updates            | 5220        |
|    policy_gradient_loss | -0.0315     |
|    std                  | 6.75        |
|    value_loss           | 0.00583     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.867238    |
| time/                   |             |
|    fps                  | 584         |
|    iterations           | 273         |
|    time_elapsed         | 1914        |
|    total_timesteps      | 1118208     |
| train/                  |             |
|    approx_kl            | 0.024519278 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -29.7       |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.629      |
|    n_updates            | 5235        |
|    policy_gradient_loss | -0.0282     |
|    std                  | 6.77        |
|    value_loss           | 0.00298     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8540348   |
| time/                   |             |
|    fps                  | 583         |
|    iterations           | 274         |
|    time_elapsed         | 1922        |
|    total_timesteps      | 1122304     |
| train/                  |             |
|    approx_kl            | 0.021283299 |
|    clip_fraction        | 0.271       |
|    clip_range           | 0.2         |
|    entropy_loss         | -29.7       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.639      |
|    n_updates            | 5250        |
|    policy_gradient_loss | -0.0322     |
|    std                  | 6.8         |
|    value_loss           | 0.00296     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8710512   |
| time/                   |             |
|    fps                  | 583         |
|    iterations           | 275         |
|    time_elapsed         | 1932        |
|    total_timesteps      | 1126400     |
| train/                  |             |
|    approx_kl            | 0.025202073 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | -29.8       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.638      |
|    n_updates            | 5265        |
|    policy_gradient_loss | -0.0273     |
|    std                  | 6.85        |
|    value_loss           | 0.00443     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8653756   |
| time/                   |             |
|    fps                  | 582         |
|    iterations           | 276         |
|    time_elapsed         | 1940        |
|    total_timesteps      | 1130496     |
| train/                  |             |
|    approx_kl            | 0.019650225 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -29.8       |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.64       |
|    n_updates            | 5280        |
|    policy_gradient_loss | -0.0305     |
|    std                  | 6.88        |
|    value_loss           | 0.00369     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8596683   |
| time/                   |             |
|    fps                  | 582         |
|    iterations           | 277         |
|    time_elapsed         | 1947        |
|    total_timesteps      | 1134592     |
| train/                  |             |
|    approx_kl            | 0.020210464 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -29.9       |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.646      |
|    n_updates            | 5295        |
|    policy_gradient_loss | -0.0324     |
|    std                  | 6.92        |
|    value_loss           | 0.00673     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8668993   |
| time/                   |             |
|    fps                  | 582         |
|    iterations           | 278         |
|    time_elapsed         | 1954        |
|    total_timesteps      | 1138688     |
| train/                  |             |
|    approx_kl            | 0.017178863 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -29.9       |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.644      |
|    n_updates            | 5310        |
|    policy_gradient_loss | -0.0265     |
|    std                  | 6.96        |
|    value_loss           | 0.0053      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 251        |
|    ep_rew_mean          | 1.8589985  |
| time/                   |            |
|    fps                  | 582        |
|    iterations           | 279        |
|    time_elapsed         | 1960       |
|    total_timesteps      | 1142784    |
| train/                  |            |
|    approx_kl            | 0.01839291 |
|    clip_fraction        | 0.239      |
|    clip_range           | 0.2        |
|    entropy_loss         | -29.9      |
|    explained_variance   | 0.95       |
|    learning_rate        | 0.00025    |
|    loss                 | -0.653     |
|    n_updates            | 5325       |
|    policy_gradient_loss | -0.0343    |
|    std                  | 6.96       |
|    value_loss           | 0.00417    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8696371   |
| time/                   |             |
|    fps                  | 582         |
|    iterations           | 280         |
|    time_elapsed         | 1968        |
|    total_timesteps      | 1146880     |
| train/                  |             |
|    approx_kl            | 0.017007085 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30         |
|    explained_variance   | 0.957       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.656      |
|    n_updates            | 5340        |
|    policy_gradient_loss | -0.0335     |
|    std                  | 7           |
|    value_loss           | 0.00373     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8620152   |
| time/                   |             |
|    fps                  | 582         |
|    iterations           | 281         |
|    time_elapsed         | 1976        |
|    total_timesteps      | 1150976     |
| train/                  |             |
|    approx_kl            | 0.021717312 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30         |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.656      |
|    n_updates            | 5355        |
|    policy_gradient_loss | -0.0334     |
|    std                  | 7.02        |
|    value_loss           | 0.00516     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 251        |
|    ep_rew_mean          | 1.8672173  |
| time/                   |            |
|    fps                  | 581        |
|    iterations           | 282        |
|    time_elapsed         | 1984       |
|    total_timesteps      | 1155072    |
| train/                  |            |
|    approx_kl            | 0.01907463 |
|    clip_fraction        | 0.25       |
|    clip_range           | 0.2        |
|    entropy_loss         | -30.1      |
|    explained_variance   | 0.948      |
|    learning_rate        | 0.00025    |
|    loss                 | -0.65      |
|    n_updates            | 5370       |
|    policy_gradient_loss | -0.0338    |
|    std                  | 7.07       |
|    value_loss           | 0.00433    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8620108   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 283         |
|    time_elapsed         | 1992        |
|    total_timesteps      | 1159168     |
| train/                  |             |
|    approx_kl            | 0.022013042 |
|    clip_fraction        | 0.271       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.1       |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.655      |
|    n_updates            | 5385        |
|    policy_gradient_loss | -0.035      |
|    std                  | 7.1         |
|    value_loss           | 0.00511     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8530338   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 284         |
|    time_elapsed         | 2000        |
|    total_timesteps      | 1163264     |
| train/                  |             |
|    approx_kl            | 0.018051373 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.1       |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.659      |
|    n_updates            | 5400        |
|    policy_gradient_loss | -0.0345     |
|    std                  | 7.12        |
|    value_loss           | 0.00422     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8496455   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 285         |
|    time_elapsed         | 2008        |
|    total_timesteps      | 1167360     |
| train/                  |             |
|    approx_kl            | 0.020628564 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.2       |
|    explained_variance   | 0.927       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.645      |
|    n_updates            | 5415        |
|    policy_gradient_loss | -0.032      |
|    std                  | 7.16        |
|    value_loss           | 0.00546     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8567262   |
| time/                   |             |
|    fps                  | 580         |
|    iterations           | 286         |
|    time_elapsed         | 2016        |
|    total_timesteps      | 1171456     |
| train/                  |             |
|    approx_kl            | 0.017670233 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.2       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.00025     |
|    loss                 | -0.639      |
|    n_updates            | 5430        |
|    policy_gradient_loss | -0.0293     |
|    std                  | 7.19        |
|    value_loss           | 0.00318     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 251        |
|    ep_rew_mean          | 1.8604339  |
| time/                   |            |
|    fps                  | 580        |
|    iterations           | 287        |
|    time_elapsed         | 2023       |
|    total_timesteps      | 1175552    |
| train/                  |            |
|    approx_kl            | 0.02054599 |
|    clip_fraction        | 0.254      |
|    clip_range           | 0.2        |
|    entropy_loss         | -30.2      |
|    explained_variance   | 0.963      |
|    learning_rate        | 0.00025    |
|    loss                 | -0.65      |
|    n_updates            | 5445       |
|    policy_gradient_loss | -0.0346    |
|    std                  | 7.2        |
|    value_loss           | 0.00289    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 251        |
|    ep_rew_mean          | 1.8656361  |
| time/                   |            |
|    fps                  | 580        |
|    iterations           | 288        |
|    time_elapsed         | 2031       |
|    total_timesteps      | 1179648    |
| train/                  |            |
|    approx_kl            | 0.01846619 |
|    clip_fraction        | 0.241      |
|    clip_range           | 0.2        |
|    entropy_loss         | -30.3      |
|    explained_variance   | 0.962      |
|    learning_rate        | 0.00025    |
|    loss                 | -0.649     |
|    n_updates            | 5460       |
|    policy_gradient_loss | -0.031     |
|    std                  | 7.25       |
|    value_loss           | 0.00304    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8745993   |
| time/                   |             |
|    fps                  | 580         |
|    iterations           | 289         |
|    time_elapsed         | 2039        |
|    total_timesteps      | 1183744     |
| train/                  |             |
|    approx_kl            | 0.021828115 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.3       |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.653      |
|    n_updates            | 5475        |
|    policy_gradient_loss | -0.0319     |
|    std                  | 7.3         |
|    value_loss           | 0.00414     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8755417   |
| time/                   |             |
|    fps                  | 580         |
|    iterations           | 290         |
|    time_elapsed         | 2046        |
|    total_timesteps      | 1187840     |
| train/                  |             |
|    approx_kl            | 0.024042241 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.4       |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.65       |
|    n_updates            | 5490        |
|    policy_gradient_loss | -0.0337     |
|    std                  | 7.32        |
|    value_loss           | 0.00306     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8933139   |
| time/                   |             |
|    fps                  | 580         |
|    iterations           | 291         |
|    time_elapsed         | 2051        |
|    total_timesteps      | 1191936     |
| train/                  |             |
|    approx_kl            | 0.019867102 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.4       |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.648      |
|    n_updates            | 5505        |
|    policy_gradient_loss | -0.0304     |
|    std                  | 7.33        |
|    value_loss           | 0.00245     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8937144   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 292         |
|    time_elapsed         | 2057        |
|    total_timesteps      | 1196032     |
| train/                  |             |
|    approx_kl            | 0.017767247 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.4       |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.651      |
|    n_updates            | 5520        |
|    policy_gradient_loss | -0.0311     |
|    std                  | 7.37        |
|    value_loss           | 0.00284     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 251        |
|    ep_rew_mean          | 1.8855356  |
| time/                   |            |
|    fps                  | 581        |
|    iterations           | 293        |
|    time_elapsed         | 2064       |
|    total_timesteps      | 1200128    |
| train/                  |            |
|    approx_kl            | 0.01986109 |
|    clip_fraction        | 0.248      |
|    clip_range           | 0.2        |
|    entropy_loss         | -30.5      |
|    explained_variance   | 0.942      |
|    learning_rate        | 0.00025    |
|    loss                 | -0.661     |
|    n_updates            | 5535       |
|    policy_gradient_loss | -0.0338    |
|    std                  | 7.4        |
|    value_loss           | 0.00423    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8812013   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 294         |
|    time_elapsed         | 2071        |
|    total_timesteps      | 1204224     |
| train/                  |             |
|    approx_kl            | 0.022446048 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.5       |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.647      |
|    n_updates            | 5550        |
|    policy_gradient_loss | -0.0298     |
|    std                  | 7.43        |
|    value_loss           | 0.00424     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8735641   |
| time/                   |             |
|    fps                  | 580         |
|    iterations           | 295         |
|    time_elapsed         | 2079        |
|    total_timesteps      | 1208320     |
| train/                  |             |
|    approx_kl            | 0.017721932 |
|    clip_fraction        | 0.267       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.5       |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.66       |
|    n_updates            | 5565        |
|    policy_gradient_loss | -0.0277     |
|    std                  | 7.47        |
|    value_loss           | 0.0037      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8766565   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 296         |
|    time_elapsed         | 2086        |
|    total_timesteps      | 1212416     |
| train/                  |             |
|    approx_kl            | 0.019551415 |
|    clip_fraction        | 0.261       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.6       |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.653      |
|    n_updates            | 5580        |
|    policy_gradient_loss | -0.0308     |
|    std                  | 7.49        |
|    value_loss           | 0.00444     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.87674     |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 297         |
|    time_elapsed         | 2092        |
|    total_timesteps      | 1216512     |
| train/                  |             |
|    approx_kl            | 0.018250374 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.6       |
|    explained_variance   | 0.939       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.646      |
|    n_updates            | 5595        |
|    policy_gradient_loss | -0.0269     |
|    std                  | 7.53        |
|    value_loss           | 0.00472     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8853244   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 298         |
|    time_elapsed         | 2098        |
|    total_timesteps      | 1220608     |
| train/                  |             |
|    approx_kl            | 0.017311107 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.6       |
|    explained_variance   | 0.957       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.658      |
|    n_updates            | 5610        |
|    policy_gradient_loss | -0.0283     |
|    std                  | 7.57        |
|    value_loss           | 0.0035      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8917629   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 299         |
|    time_elapsed         | 2105        |
|    total_timesteps      | 1224704     |
| train/                  |             |
|    approx_kl            | 0.020056678 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.7       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.658      |
|    n_updates            | 5625        |
|    policy_gradient_loss | -0.0265     |
|    std                  | 7.61        |
|    value_loss           | 0.00263     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8798457   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 300         |
|    time_elapsed         | 2113        |
|    total_timesteps      | 1228800     |
| train/                  |             |
|    approx_kl            | 0.021119738 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.7       |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.658      |
|    n_updates            | 5640        |
|    policy_gradient_loss | -0.0287     |
|    std                  | 7.65        |
|    value_loss           | 0.00545     |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 251       |
|    ep_rew_mean          | 1.8777546 |
| time/                   |           |
|    fps                  | 581       |
|    iterations           | 301       |
|    time_elapsed         | 2119      |
|    total_timesteps      | 1232896   |
| train/                  |           |
|    approx_kl            | 0.0190929 |
|    clip_fraction        | 0.254     |
|    clip_range           | 0.2       |
|    entropy_loss         | -30.8     |
|    explained_variance   | 0.943     |
|    learning_rate        | 0.00025   |
|    loss                 | -0.667    |
|    n_updates            | 5655      |
|    policy_gradient_loss | -0.0308   |
|    std                  | 7.69      |
|    value_loss           | 0.00462   |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8630604   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 302         |
|    time_elapsed         | 2126        |
|    total_timesteps      | 1236992     |
| train/                  |             |
|    approx_kl            | 0.021300865 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.8       |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.664      |
|    n_updates            | 5670        |
|    policy_gradient_loss | -0.0321     |
|    std                  | 7.74        |
|    value_loss           | 0.00599     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8553433   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 303         |
|    time_elapsed         | 2132        |
|    total_timesteps      | 1241088     |
| train/                  |             |
|    approx_kl            | 0.022748202 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.9       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.656      |
|    n_updates            | 5685        |
|    policy_gradient_loss | -0.0281     |
|    std                  | 7.79        |
|    value_loss           | 0.00419     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8350708   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 304         |
|    time_elapsed         | 2140        |
|    total_timesteps      | 1245184     |
| train/                  |             |
|    approx_kl            | 0.024639621 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -30.9       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.00025     |
|    loss                 | -0.662      |
|    n_updates            | 5700        |
|    policy_gradient_loss | -0.0322     |
|    std                  | 7.82        |
|    value_loss           | 0.0038      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8493984   |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 305         |
|    time_elapsed         | 2147        |
|    total_timesteps      | 1249280     |
| train/                  |             |
|    approx_kl            | 0.023050737 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -31         |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.00025     |
|    loss                 | -0.679      |
|    n_updates            | 5715        |
|    policy_gradient_loss | -0.0353     |
|    std                  | 7.86        |
|    value_loss           | 0.00447     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.859422    |
| time/                   |             |
|    fps                  | 581         |
|    iterations           | 306         |
|    time_elapsed         | 2153        |
|    total_timesteps      | 1253376     |
| train/                  |             |
|    approx_kl            | 0.017267726 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -31         |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.664      |
|    n_updates            | 5730        |
|    policy_gradient_loss | -0.027      |
|    std                  | 7.9         |
|    value_loss           | 0.00371     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8625342   |
| time/                   |             |
|    fps                  | 582         |
|    iterations           | 307         |
|    time_elapsed         | 2160        |
|    total_timesteps      | 1257472     |
| train/                  |             |
|    approx_kl            | 0.021410875 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.673      |
|    n_updates            | 5745        |
|    policy_gradient_loss | -0.0286     |
|    std                  | 7.94        |
|    value_loss           | 0.00368     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8571858   |
| time/                   |             |
|    fps                  | 582         |
|    iterations           | 308         |
|    time_elapsed         | 2166        |
|    total_timesteps      | 1261568     |
| train/                  |             |
|    approx_kl            | 0.019806964 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -31.1       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.00025     |
|    loss                 | -0.672      |
|    n_updates            | 5760        |
|    policy_gradient_loss | -0.0332     |
|    std                  | 7.97        |
|    value_loss           | 0.00338     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8388377   |
| time/                   |             |
|    fps                  | 582         |
|    iterations           | 309         |
|    time_elapsed         | 2173        |
|    total_timesteps      | 1265664     |
| train/                  |             |
|    approx_kl            | 0.022040695 |
|    clip_fraction        | 0.255       |
|    clip_range           | 0.2         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.655      |
|    n_updates            | 5775        |
|    policy_gradient_loss | -0.0298     |
|    std                  | 8.02        |
|    value_loss           | 0.00422     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8509128   |
| time/                   |             |
|    fps                  | 582         |
|    iterations           | 310         |
|    time_elapsed         | 2179        |
|    total_timesteps      | 1269760     |
| train/                  |             |
|    approx_kl            | 0.024026703 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -31.2       |
|    explained_variance   | 0.915       |
|    learning_rate        | 0.00025     |
|    loss                 | -0.673      |
|    n_updates            | 5790        |
|    policy_gradient_loss | -0.0251     |
|    std                  | 8.08        |
|    value_loss           | 0.00651     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 251        |
|    ep_rew_mean          | 1.8430152  |
| time/                   |            |
|    fps                  | 582        |
|    iterations           | 311        |
|    time_elapsed         | 2187       |
|    total_timesteps      | 1273856    |
| train/                  |            |
|    approx_kl            | 0.02462668 |
|    clip_fraction        | 0.253      |
|    clip_range           | 0.2        |
|    entropy_loss         | -31.3      |
|    explained_variance   | 0.949      |
|    learning_rate        | 0.00025    |
|    loss                 | -0.668     |
|    n_updates            | 5805       |
|    policy_gradient_loss | -0.0309    |
|    std                  | 8.12       |
|    value_loss           | 0.00364    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 251        |
|    ep_rew_mean          | 1.8279713  |
| time/                   |            |
|    fps                  | 582        |
|    iterations           | 312        |
|    time_elapsed         | 2194       |
|    total_timesteps      | 1277952    |
| train/                  |            |
|    approx_kl            | 0.01886842 |
|    clip_fraction        | 0.243      |
|    clip_range           | 0.2        |
|    entropy_loss         | -31.3      |
|    explained_variance   | 0.933      |
|    learning_rate        | 0.00025    |
|    loss                 | -0.664     |
|    n_updates            | 5820       |
|    policy_gradient_loss | -0.0327    |
|    std                  | 8.16       |
|    value_loss           | 0.00578    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 251         |
|    ep_rew_mean          | 1.8137506   |
| time/                   |             |
|    fps                  | 582         |
|    iterations           | 313         |
|    time_elapsed         | 2201        |
|    total_timesteps      | 1282048     |
| train/                  |             |
|    approx_kl            | 0.020037906 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -31.3       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.00025     |
